12054,LA/2102/12,1,2021-12-06T10:11:00,0.80,0.05,0,0,0.75,CT00135549,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:12:00,1.00,0.07,0,0,0.93,CT00135550,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:17:00,5.45,0.36,0,0,5.09,CT00135551,0.00,5.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:18:00,6.55,0.43,0,0,6.12,CT00135552,0.00,6.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:20:00,6.95,0.45,0,0,6.50,CT00135553,0.00,6.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:20:00,4.95,0.32,0,0,4.63,CT00135554,0.00,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:21:00,2.00,0.13,0,0,1.87,CT00135555,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:21:00,15.00,0.98,0,0,14.02,CT00135556,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:22:00,3.95,0.26,0,0,3.69,CT00135557,0.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:22:00,6.00,0.39,0,0,5.61,CT00135558,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:23:00,12.45,0.81,0,0,11.64,CT00135559,0.00,0.00,12.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:23:00,2.00,0.13,0,0,1.87,CT00135560,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:24:00,4.50,0.29,0,0,4.21,CT00135561,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
12054,LA/2102/12,1,2021-12-06T10:25:00,11.65,0.76,0,0,10.89,CT00135562,0.00,0.00,11.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
